,pid,task,starttime,endtime,response,response_English,response_English_cleaned,response_English_corrected,invalid,jump_GT,creative,response_len,previous_response_len,RT,previous_response_English,order,clusters_GPT,previous_clusters_GPT,jump_GPT,SS,SS_ref,cluster,previous_cluster,cluster_dist,jump,previous_jump,order_in_cluster,frequency
3546,2918,2,1614868212069,1614868223823,als decoratie,as decoration,decoration,,,,,13,49.0,6.806722989860970,to strengthen a body part as weight,22,[47],"[26, 56]",1.0,0.7820490598678590,0.7881403,15,16,0.8639897114157000,1,1,1,-4.202853961093160
3547,2918,2,1614868223823,1614868243944,als schoen,as a shoe,shoe,,,,,10,13.0,7.606809975756540,as decoration,23,[8],[47],1.0,0.8313606977462770,0.77457416,6,15,0.8639897114157000,1,1,1,-6.431331081933480
3548,2918,2,1614868243944,1614868291381,om jenga mee te spelen,to play jenga with,play jenga,,,,,22,10.0,7.675999390566680,as a shoe,24,[19],[8],1.0,0.7533750534057620,0.7640884,20,6,0.5294915532636310,1,1,1,-6.767803318554690
3549,2918,2,1614868291381,1614868307647,als hok voor een dier,as a cage for an animal,cage animal,,,,,21,22.0,6.6519870697758900,to play jenga with,25,[40],[19],1.0,0.7460672855377200,0.7494304,22,20,0.7616703037191330,1,1,1,-6.297799689308960
3550,2918,2,1614868307647,1614868353394,als bank,as a bank,bank,,,,,8,21.0,8.6513962334338,as a cage for an animal,26,[35],[40],1.0,0.7886485457420350,0.75706375,14,22,0.9758765896908650,1,1,1,-5.812291873527260
3551,2918,2,1614868353394,1614868476363,telefoonhouder,phone holder,phone holder,,,,,14,8.0,9.080601777590360,as a bank,27,[12],[35],1.0,0.7222884297370910,0.74979365,5,14,0.9758765896908650,1,1,1,-6.074656137994750
3552,2918,2,1614868476363,1614868485258,laptophouder,laptop holder,laptop holder,,,0,,12,14.0,6.608000625296090,phone holder,28,[12],[12],0.0,0.8579758405685430,0.740646,5,5,0.9169377720001760,0,1,2,-5.432802251822350
3553,2919,2,1614868586729,1614868596295,om een ruit mee in te gooien,to smash a window,smash window,,,,,28,5.0,5.833033887888560,wall,1,"[23, 3]","[13, 60]",1.0,0.7852790951728820,0.79301506,18,2,0.9747182008859630,1,1,1,-4.425997512407360
3554,2919,2,1614868596295,1614868604966,huizen bouwen ,building houses,building houses,,,,,14,28.0,6.42827834794392,to smash a window,2,"[1, 13]","[23, 3]",1.0,0.7681807279586790,0.7977792,3,18,0.7651236029238930,1,1,1,-4.100575111972740
3555,2919,2,1614868604966,1614868641030,een brug bouwen ,build a bridge,build bridge,,,,,16,14.0,7.720350774517530,building houses,3,"[1, 22]","[1, 13]",0.0,0.811032772064209,0.760784,3,3,0.7651236029238930,0,1,2,-5.669191029886580
3556,2919,2,1614868641030,1614868642969,metselen ,laying bricks,laying bricks,lay,1,,,9,16.0,5.371542012175790,build a bridge,4,[1],"[1, 22]",0.0,0.7627337574958800,0.90290046,1,3,0.9472208259531390,1,0,1,-4.663669164284480
3557,2919,2,1614868642969,1614868655773,school bouwen ,building school,building school,,,,,14,9.0,6.81818218202953,laying bricks,5,"[1, 13, 52]",[1],0.0,0.806975245475769,0.794336,3,1,0.9472208259531390,1,1,1,-6.585481761760740
3558,2919,2,1614868655773,1614868674990,kastelen maken ,making castles,making castles,,,,,15,14.0,7.155305223067950,building school,6,"[1, 55]","[1, 13, 52]",0.0,0.814509391784668,0.808617,3,3,0.8440774896386660,0,1,2,-5.979345958190420
3559,2919,2,1614868674990,1614868685598,op iets leggen dat het niet wegwaait,put it on something so that it doesn't blow away,put something n't blow away,Weight against wind,,,,36,15.0,5.684995997571150,making castles,7,[20],"[1, 55]",1.0,0.7296615242958070,0.74996823,19,3,0.8440774896386660,1,0,1,-5.738183901373530
3560,2919,2,1614868685598,1614868697532,als gewicht gebruiken ,use as weight,use weight,Weight,,0,,22,36.0,6.295643320383440,put it on something so that it doesn't blow away,8,[26],[20],1.0,0.7526620626449590,0.7499114,16,19,0.8857635811696380,1,1,1,-4.527093629278730
3561,2919,2,1614868697532,1614868704938,iemand mee pijn doen ,to hurt someone,hurt someone,Hurt,,,,21,22.0,5.864814187684490,use as weight,9,[4],[26],1.0,0.7708310484886170,0.7548741,22,16,0.9597511654526220,1,1,1,-4.688361776874860
3562,2919,2,1614868704938,1614868707760,stenigen ,stone,stone,,,,,9,21.0,5.747178930183810,to hurt someone,10,[56],[4],1.0,0.7672199606895450,0.84052217,13,22,0.9975790344640710,1,1,1,-4.793722292532680
3563,2919,2,1614868707760,1614868724406,bijtellen ,add,add,,1,,,10,9.0,7.4171899358019900,stone,11,[28],[56],1.0,0.7706234455108640,0.7811669,14,13,0.9975790344640710,1,1,1,-6.180016653652570
3564,2919,2,1614868724406,1614868731543,bijtelen* ,add*,add *,,1,,,10,10.0,6.570112357376580,add,12,[16],[28],1.0,0.9700107574462890,0.77512616,14,14,1,0,1,2,-6.180016653652570
3565,2919,2,1614868731543,1614868737085,straten maken ,make streets,make streets,,,,,14,10.0,5.980421655341730,add*,13,"[1, 24]",[16],1.0,0.7550352215766910,0.79420835,10,14,0.8808849443425590,1,0,1,-5.286198777630480
3566,2919,2,1614868737085,1614868757728,katapult ,catapult,catapult,,,,1,9,14.0,7.737797978808400,make streets,14,[55],"[1, 24]",1.0,0.7499389052391050,0.7602618,20,10,0.7302212459665840,1,1,1,-5.979345958190420
3567,2919,2,1614868757728,1614868782145,baksteen verven ,paint brick,paint brick,paint,,,,16,9.0,7.330282334046220,catapult,15,[53],[55],1.0,0.7173617482185360,0.92326736,1,20,0.8553814994774670,1,1,1,-5.009945401002320
3568,2919,2,1614868782145,1614868829881,steenoven ,brick oven,brick oven,oven,,,,10,16.0,8.470803643460540,paint brick,16,[9],[53],1.0,0.8617342114448550,0.90925574,9,1,0.8553814994774670,1,1,1,-5.812291873527260
3569,2919,2,1614868829881,1614868873502,deurstop ,doorstop,doorstop,,,,,9,10.0,8.486017805429240,brick oven,17,[20],[9],1.0,0.7653859853744510,0.77846,17,9,0.8915292792835360,1,1,1,-4.713679584859150
3570,2919,2,1614868873502,1614868901471,duiven wegjagen ,chase away pigeons,chase away pigeons,,,,,16,9.0,7.466120285015910,doorstop,18,[30],[20],1.0,0.7240551114082340,0.7119915,22,17,0.9109174766194020,1,1,1,-5.738183901373530
3571,2919,2,1614868901471,1614868932245,bowlen,bowling,bowling,,,,,6,16.0,8.542617243756400,chase away pigeons,19,[19],[30],1.0,0.721482515335083,0.7508186,20,22,0.9749434039575440,1,1,1,-5.669191029886580
3572,2919,2,1614868932245,1614868937408,jeux de boules ,jeux de boules,jeux de boules,Ball in game,,0,,15,6.0,5.840496297972020,bowling,20,[19],[19],0.0,0.7382388710975650,0.7632399,20,20,0.9749434039575440,0,1,2,-7.278628942320680
3573,2919,2,1614868937408,1614869039279,overgooien ,throw up,throw,,,,,11,15.0,9.133540317880950,jeux de boules,21,"[2, 55]",[19],1.0,0.7451690435409550,0.7333274,20,20,0.919197638439046,0,0,3,-4.282896668766690
3574,2919,2,1614869039279,1614869053777,baksteen sneeuwpop maken ,make a brick snowman,make brick snowman,Snowman,,,1,25,11.0,6.362458976100920,throw up,22,"[1, 47]","[2, 55]",1.0,0.7024606466293340,0.88679755,1,20,0.9472208259531390,1,0,1,-4.663669164284480
3575,2919,2,1614869053777,1614869056215,iglo maken ,make an igloo,make igloo,Igloo,,,,11,25.0,5.399909426852700,make a brick snowman,23,"[1, 13]","[1, 47]",0.0,0.8033653497695920,0.7426901,15,1,0.9472208259531390,1,1,1,-6.585481761760740
3576,2919,2,1614869056215,1614869069458,tennisveld beleggen ,invest tennis court,invest tennis court,Make tennis court,,,,20,11.0,6.495114487124880,make an igloo,24,"[13, 18]","[1, 13]",0.0,0.6815933585166930,0.7525914,20,15,0.6236815801882630,1,1,1,-6.585481761760740
3577,2919,2,1614869069458,1614869076764,tennisveld grafel maken ,destroy the tennis court,destroy tennis court,Destroy tennis court,,0,1,24,20.0,5.717575796788540,invest tennis court,25,[23],"[13, 18]",1.0,0.8839113116264340,0.7629946,20,20,1,0,1,2,-6.585481761760740
3578,2919,2,1614869076764,1614869080440,gravel*,gravel*,gravel *,gravel,,,,7,24.0,6.263194160131480,destroy the tennis court,26,[56],[23],1.0,0.7715159058570860,0.8365758,13,20,0.6236815801882630,1,0,1,-5.8923345812007900
3579,2919,2,1614869080440,1614869086419,baksteen malen,grinding brick,grinding brick,grind,,,,14,7.0,6.056365725691680,gravel*,27,[51],[56],1.0,0.8194506168365480,0.9005593,1,13,0.9503425445799080,1,1,1,-4.40694931743667
3580,2920,2,1614870240503,1614870255086,muur voor mieren,wall for ants,wall ants,Wall for ants,,,,16,13.0,6.814748693865040,smash a window,1,[30],[23],1.0,0.7441059350967410,0.7926335,22,18,0.6384619437268440,1,1,1,-6.431331081933480
3581,2920,2,1614870255086,1614870260519,muren maken,make walls,make walls,Walls,,0,,11,16.0,6.201845179585430,wall for ants,2,[13],[30],1.0,0.882206916809082,0.8202213,2,22,0.9747182008859630,1,1,1,-4.21835814762912
3582,2920,2,1614870260519,1614870265293,wapen,weapon,weapon,,,,,5,11.0,6.861240025240670,make walls,3,[48],[13],1.0,0.722419261932373,0.7530154,22,2,0.9747182008859630,1,1,1,-3.772071045000700
3583,2920,2,1614870265293,1614870296480,als krijt,like chalk,like chalk,chalk,,,,9,5.0,8.150459894917190,weapon,4,[7],[48],1.0,0.7540539503097530,0.8029785,10,22,0.7287916211325420,1,1,1,-4.976043849326640
3584,2920,2,1614870296480,1614870317073,als kunstvoorwerp,as an art object,art object,art,,,,17,9.0,7.099286745040670,like chalk,5,[17],[7],1.0,0.7984007596969600,0.78166413,7,10,0.9873575592904490,1,1,1,-4.821893169499380
3585,2920,2,1614870317073,1614870321993,poedermaker,powder maker,powder maker,,,,,11,17.0,6.1026094373316300,as an art object,6,[54],[17],1.0,0.7659463882446290,0.76133823,13,7,0.9873575592904490,1,1,1,-6.297799689308960
3586,2920,2,1614870321993,1614870346302,om iets te verzwaren,to make something heavier,make something heavier,Make heavier,,,,20,11.0,7.1026639512815600,powder maker,7,[26],[54],1.0,0.8243492841720580,0.77567947,16,13,0.7239870506509760,1,1,1,-5.332718793265370
3587,2920,2,1614870346302,1614870358017,te pletten,to crush,crush,,,,,10,20.0,7.065826833552630,to make something heavier,8,[51],[26],1.0,0.8333024978637700,0.76992726,21,16,0.7763647172730280,1,1,1,-5.669191029886580
3588,2920,2,1614870358017,1614870374779,om een deur tegen te houden,to stop a door,stop door,,,,,27,10.0,6.430630054974900,to crush,9,[20],[51],1.0,0.7934902906417850,0.7754861,17,21,0.7763647172730280,1,1,1,-4.059753117452480
3589,2920,2,1614870374779,1614870414097,bed voor muis zonder onderdak,bed for mouse without shelter,bed mouse without shelter,Bed for mouse,,,1,29,27.0,7.211957467362160,to stop a door,10,"[40, 32]",[20],1.0,0.7614864706993100,0.73611647,22,17,0.7616703037191330,1,1,1,-6.297799689308960
3590,2920,2,1614870414097,1614870436733,onhandige honkbal,clumsy baseball,clumsy baseball,baseball,,,,17,29.0,7.193895722558060,bed for mouse without shelter,11,"[19, 55]","[40, 32]",1.0,0.7243820428848270,0.7603388,22,22,0.9079775991239940,0,1,2,-5.332718793265370
3591,2920,2,1614870436733,1614870455890,meetinstrument,measuring instrument,measuring instrument,,,,,14,17.0,7.2211834159175900,clumsy baseball,12,[11],"[19, 55]",1.0,0.736492395401001,0.7613723,20,22,0.9444625934015160,1,0,1,-5.241747015059640
3592,2920,2,1614870455890,1614870493580,schild,shield,shield,,,,,6,14.0,8.74535081788615,measuring instrument,13,[27],[11],1.0,0.7753821611404420,0.7798987,22,20,0.9444625934015160,1,1,1,-6.767803318554690
3593,2920,2,1614870493580,1614870519155,symbolische uiting voor steun,symbolic expression of support,symbolic expression support,metaphor for support,,,1,29,6.0,6.781791240684420,shield,14,"[16, 49]",[27],1.0,0.7642524242401120,0.7528273,14,22,0.911814872663321,1,1,1,-5.332718793265370
3594,2920,2,1614870519155,1614870529236,uiting van kracht,expression of strength,expression strength,metaphor for strength,,0,1,17,29.0,6.384772724945520,symbolic expression of support,15,[4],"[16, 49]",1.0,0.8782199025154110,0.7593373,14,14,1,0,1,2,-5.332718793265370
3595,2920,2,1614870529236,1614870537428,zonnescherm,sunshade,sunshade,,,,,11,17.0,6.612682324763920,expression of strength,16,[27],[4],1.0,0.735920250415802,0.75971466,15,14,0.9900586559453610,1,0,1,-5.812291873527260
3596,2920,2,1614870537428,1614870558521,struikelblok,stumbling block,stumbling block,Obstacle to stumble over,,,,12,11.0,7.47164762368482,sunshade,17,[22],[27],1.0,0.7457332015037540,0.7918377,22,15,0.9900586559453610,1,1,1,-5.8923345812007900
3597,2920,2,1614870558521,1614870582193,je kan er duizend kiezeltjes van maken,you can make a thousand pebbles from it,make thousand pebbles,Break into pebbles,,,,38,12.0,6.434060635791190,stumbling block,18,[54],[22],1.0,0.7527886629104610,0.7946025,13,22,0.9975790344640710,1,1,1,-4.793722292532680
3598,2920,2,1614870582193,1614870606216,smelten en omvormen tot iets anders,melting and transforming into something else,melting transforming something else,melt,,,,35,38.0,6.53105462164088,you can make a thousand pebbles from it,19,[54],[54],0.0,0.7675992250442510,0.7597351,15,13,0.9975790344640710,1,1,1,-6.9909468698689000
3599,2920,2,1614870606216,1614870618727,slijpen naar een andere vorm zoals bestek,sharpening to another shape such as cutlery,sharpening another shape cutlery,sharpen,,,,41,35.0,5.719971854786160,melting and transforming into something else,20,[54],[54],0.0,0.7780581712722780,0.75147545,13,15,0.7382756967103510,1,1,1,-5.486869473092630
3600,2920,2,1614870618727,1614870665522,verhoging,elevation,elevation,,,,,9,41.0,8.556258978039110,sharpening to another shape such as cutlery,21,[28],[54],1.0,0.7354092001914980,0.75101465,5,13,0.9450862738747160,1,1,1,-4.7663233183445700
3601,2920,2,1614870665522,1614870678975,versteviging,reinforcement,reinforcement,,,,,12,9.0,7.021827735241990,elevation,22,[26],[28],1.0,0.7443735599517820,0.7737481,5,5,0.9450862738747160,0,1,2,-5.979345958190420
3602,2920,2,1614870678975,1614870690167,om iets te bedekken,to cover something,cover something,cover,,,,19,12.0,6.3780910367982700,reinforcement,23,[39],[26],1.0,0.7993874549865720,0.7736351,14,5,0.921032169867566,1,0,1,-5.432802251822350
3603,2920,2,1614870690167,1614870705705,steunpilaar,mainstay,mainstay,,1,,,11,19.0,7.252971641593210,to cover something,24,[0],[39],1.0,0.7666440010070800,0.7750274,14,14,0.9519256457412610,0,1,2,-4.793722292532680
3604,2920,2,1614870705705,1614870713348,decoratie,decoration,decoration,,,,,9,11.0,6.744026467545500,mainstay,25,[47],[0],1.0,0.7802439332008360,0.78215885,15,14,0.9519256457412610,1,0,1,-4.202853961093160
3605,2920,2,1614870713348,1614870723121,kleur,colour,colour,,,,,5,9.0,7.57781293631705,decoration,26,[53],[47],1.0,0.8055071234703060,0.7832688,14,15,0.8639897114157000,1,1,1,-5.604652508749010
3606,2920,2,1614870723121,1614870759629,als anker,as an anchor,anchor,,,,,9,5.0,8.308000484073720,colour,27,[27],[53],1.0,0.731208324432373,0.77200663,5,14,0.7108324257246390,1,1,1,-6.297799689308960
3607,2920,2,1614870759629,1614870793949,verbrijzelaar,crusher,crusher,,,,,13,9.0,7.878439494686620,as an anchor,28,[51],[27],1.0,0.7111507058143620,0.76807004,21,5,0.7763647172730280,1,1,1,-5.669191029886580
3608,2920,2,1614870793949,1614870815338,diepte inschatter (in een ravijn gooien),depth estimator (throwing into a ravine),depth estimator ( throwing ravine ),Depth estimator,,,1,40,13.0,6.281284956686470,crusher,29,[57],[51],1.0,0.7801610231399540,0.75873214,12,21,0.9402394452735700,1,1,1,-5.432802251822350
3609,2922,2,1614872521804,1614872530908,versieren als een poppetjes,decorate like dolls,decorate like dolls,Dolls,,,,27,19.0,5.819890583027460,build a wall,1,"[47, 33]","[1, 13, 60]",1.0,0.7429052591323850,0.75303555,15,2,0.7505571088052670,1,1,1,-5.979345958190420
3610,2922,2,1614872530908,1614872569415,ipv tegels gebruiken voor een stoep,instead of using tiles for a sidewalk,instead using tiles sidewalk,sidewalk,,,,35,27.0,7.003020003207920,decorate like dolls,2,"[1, 24]","[47, 33]",1.0,0.7515204548835750,0.7997919,13,15,0.7505571088052670,1,1,1,-6.431331081933480
3611,2922,2,1614872569415,1614872592103,aan kinderen geven om mee te knutselen//bouwen,give to children to do crafts//build with,give children crafts//build,Children craft toy,,,,46,35.0,6.20044302845623,instead of using tiles for a sidewalk,3,[55],"[1, 24]",1.0,0.7788518071174620,0.7813363,3,13,0.9264345147110860,1,1,1,-5.738183901373530
3612,2922,2,1614872592103,1614872653887,af bijtelen en tot een kunstwerk maken?,cut it off and turn it into a work of art?,cut turn work art ?,Art work,,,,39,46.0,7.367680243819790,give to children to do crafts//build with,4,"[17, 54]",[55],1.0,0.7740300297737120,0.77036345,7,3,0.9873575592904490,1,1,1,-4.821893169499380
3613,2922,2,1614872653887,1614872750901,gebruiken als boekensteun,use as a bookend,use bookend,bookend,,,,25,39.0,8.263670326332950,cut it off and turn it into a work of art?,5,[6],"[17, 54]",1.0,0.7640802264213560,0.75290745,4,7,0.987912703687808,1,1,1,-4.250106845943700
3614,2922,2,1614872750901,1614872854093,bank van makne voor buiten,Makne bench for outdoor use,Makne bench outdoor use,bench,,,,26,25.0,8.286187080260550,use as a bookend,6,"[1, 5]",[6],1.0,0.7801041603088380,0.7593456,4,4,0.987912703687808,0,1,2,-5.669191029886580
3615,2922,2,1614872854093,1614873046144,als plantenbak,as a planter,planter,,,,,14,26.0,9.526440686630690,Makne bench for outdoor use,7,[38],"[1, 5]",1.0,0.7758714556694030,0.7843827,11,4,0.671736066335414,1,0,1,-5.604652508749010
3616,2923,2,1614872397746,1614872401650,beschilderen,paint,paint,,,,,12,11.0,5.784081559718660,build a house,1,[53],"[1, 13]",1.0,0.762712836265564,0.7744005,7,3,0.829435313977061,1,1,1,-4.445415598264470
